cbsa	metro_name	yr	qtr	index_nsa	index_sa
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2007	3	199.85	197.92
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2007	4	197.83	197.6
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2008	1	190.85	193.08
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2008	2	187.27	186.32
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2008	3	185.96	184.09
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2008	4	182.44	182.17
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2009	1	173.29	175.62
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2009	2	174.69	173.6
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2009	3	174.13	172.31
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2009	4	171.19	170.9
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2010	1	170.7	173.43
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2010	2	168.67	167.25
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2010	3	165.83	164.05
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2010	4	162.11	161.92
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2011	1	154.48	157.25
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2011	2	157.37	155.68
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2011	3	157.27	155.57
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2011	4	152.22	152.13
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2012	1	150.1	153.02
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2012	2	156.27	154.39
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2012	3	153.7	151.89
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2012	4	153.34	153.44
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2013	1	152.44	155.44
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2013	2	158.86	156.99
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2013	3	156.99	154.92
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2013	4	159.43	159.66
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2014	1	155.28	158.3
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2014	2	162.51	160.77
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2014	3	164.13	161.73
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2014	4	160.2	160.52
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2015	1	157.02	160.02
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2015	2	159.78	158.24
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2015	3	164.32	161.77
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2015	4	161.75	162.17
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2016	1	161.81	164.74
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2016	2	166.53	165.04
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2016	3	170.29	167.66
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2016	4	167.14	167.64
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2017	1	166.07	168.87
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2017	2	174.05	172.45
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2017	3	177.62	175.13
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2017	4	178.78	179.33
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2018	1	177.26	180.01
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2018	2	184.72	182.86
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2018	3	185.97	183.9
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2018	4	184.48	184.86
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2019	1	187.13	189.87
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2019	2	193.15	191.04
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2019	3	192.63	190.94
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2019	4	193.54	193.86
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2020	1	195.56	198.09
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2020	2	199.22	197.06
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2020	3	211.07	209.59
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2020	4	219	219.27
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2021	1	225.74	228.34
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2021	2	241.33	238.89
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2021	3	249.86	248.22
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2021	4	259.16	259.5
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2022	1	265.11	267.89
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2022	2	277.96	275.3
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2022	3	282.01	280.24
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2022	4	282.69	283.01
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	1	100	100
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	2	100.94	100.12
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	3	100.14	98.91
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	4	100.95	100.3
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	1	100.1	100.11
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	2	98.55	97.73
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	3	98.63	97.4
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	4	96.48	95.88
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	1	93.96	93.98
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	2	92.79	91.99
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	3	91.86	90.69
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	4	89.3	88.78
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	1	87.28	87.32
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	2	88.14	87.36
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	3	87.38	86.22
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	4	85.98	85.53
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	1	85.62	85.69
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	2	85.09	84.31
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	3	84.91	83.73
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	4	83.93	83.55
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	1	83.48	83.58
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	2	84.32	83.53
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	3	84.61	83.39
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	4	84.48	84.15
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	1	84.1	84.2
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	2	85.93	85.09
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	3	88.22	86.95
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	4	89.11	88.79
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	1	92.08	92.15
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	2	96.65	95.71
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	3	100.93	99.48
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	4	101.62	101.29
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	1	103.31	103.35
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	2	106.92	105.89
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	3	109.4	107.84
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	4	111.66	111.33
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	1	114.16	114.12
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	2	119.06	117.95
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	3	121.6	119.89
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	4	125.45	125.08
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	1	129.94	129.87
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	2	133.55	132.26
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	3	138.29	136.4
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	4	140.98	140.63
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	1	145.91	145.7
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	2	153.96	152.51
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	3	162.38	160.05
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	4	166.44	166.33
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	1	172.02	171.6
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	2	180.4	178.68
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	3	192.1	189.17
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	4	202.92	203.28
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	1	215.03	214.25
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	2	232.82	230.47
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	3	237.33	233.58
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	4	240.85	241.71
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	1	254.46	253.57
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	2	262.15	259.06
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	3	279.54	275.06
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	4	277.53	279.03
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	1	287.74	286.59
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	2	288.21	284.75
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	3	286.74	281.91
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	4	279.69	281.38
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	1	279.38	278.39
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	2	286.38	282.96
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	3	263.98	259.38
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	4	244.67	246.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	1	229.13	228.48
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	2	221.57	219.01
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	3	213.64	209.97
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	4	200.32	201.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	1	202.06	201.76
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	2	201.24	198.92
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	3	209.8	206.35
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	4	209.31	209.77
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	1	208.19	207.86
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	2	209.1	206.8
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	3	208.97	205.78
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	4	202.54	202.73
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	1	200.56	200.11
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	2	201.55	199.37
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	3	199.41	196.68
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	4	197.35	197.38
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	1	197.61	197.01
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	2	200.79	198.47
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	3	206.15	203.83
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	4	211.41	211.25
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	1	221.87	221.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	2	233.63	230.81
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	3	238.41	236.13
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	4	242	241.77
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	1	248.05	246.85
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	2	251.86	248.76
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	3	254.24	252.16
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	4	254.91	254.55
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	1	258.16	256.72
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	2	265.31	262.11
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	3	268.67	266.68
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	4	271.92	271.36
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	1	277.43	275.92
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	2	282.26	278.73
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	3	287.76	285.97
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	4	286.48	285.6
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	1	295.25	293.69
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	2	299.84	296.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	3	301.09	299.46
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	4	305.12	304
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2018	1	310.15	308.52
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2018	2	317.9	313.69
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2018	3	318.05	316.66
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2018	4	316.66	315.61
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2019	1	312.12	310.16
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2019	2	324.24	319.76
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2019	3	323.59	322.42
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2019	4	333.13	332.43
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2020	1	334.05	331.56
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2020	2	339.31	334.31
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2020	3	346.89	345.96
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2020	4	358.28	358.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2021	1	375.42	372.02
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2021	2	394.2	388.18
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2021	3	406.71	405.82
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2021	4	422.69	422.92
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2022	1	451.79	447.24
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2022	2	472.58	465.28
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2022	3	444.22	443.33
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2022	4	443.19	443.76
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1991	1	100	100
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1991	2	99.95	99.85
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1991	3	99.56	99.6
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1991	4	100.99	100.72
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1992	1	101.25	101.3
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1992	2	100.84	100.72
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1992	3	102.49	102.48
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1992	4	102.78	102.52
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1993	1	102.91	103.03
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1993	2	103.97	103.79
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1993	3	104.3	104.23
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1993	4	105.45	105.22
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1994	1	106.11	106.31
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1994	2	107.81	107.62
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1994	3	108.95	108.77
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1994	4	109.69	109.52
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1995	1	110.31	110.55
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1995	2	111.84	111.63
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1995	3	113.25	112.99
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1995	4	114.63	114.49
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1996	1	115.48	115.76
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1996	2	117.15	116.92
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1996	3	118.3	117.96
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1996	4	118.47	118.4
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1997	1	120.11	120.38
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1997	2	121.6	121.37
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1997	3	123.36	122.97
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1997	4	124.93	124.89
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1998	1	126.38	126.68
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1998	2	129.37	129.11
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1998	3	131.68	131.24
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1998	4	133.57	133.58
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1999	1	136.44	136.71
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1999	2	139.27	139.02
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1999	3	142.49	142.03
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1999	4	144.47	144.46
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2000	1	146.42	146.69
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2000	2	150.38	150.13
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2000	3	152.5	152.04
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2000	4	154.68	154.63
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2001	1	156.59	156.8
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2001	2	159.52	159.35
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2001	3	161.3	160.81
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2001	4	162.56	162.49
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2002	1	164.37	164.52
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2002	2	165.71	165.66
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2002	3	168.58	168.03
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2002	4	170.38	170.21
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2003	1	171.75	172.01
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2003	2	172.08	172.06
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2003	3	174.03	173.38
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2003	4	174.13	173.86
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2004	1	174.82	175.4
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2004	2	177.02	176.82
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2004	3	179	178.24
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2004	4	181.21	180.83
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2005	1	181.76	182.94
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2005	2	185.83	185.19
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2005	3	189.02	188.01
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2005	4	190.88	190.57
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2006	1	190.49	192.44
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2006	2	194.35	193.15
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2006	3	195.31	193.73
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2006	4	196.86	197.02
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2007	1	195.51	198.16
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2007	2	199.93	198.24
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2007	3	196.87	194.44
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2007	4	191.05	191.94
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2008	1	184.57	187.62
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2008	2	185.01	182.97
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2008	3	179.97	177.01
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2008	4	166.18	167.83
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2009	1	160.27	162.97
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2009	2	161.8	159.75
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2009	3	168.85	165.75
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2009	4	159.82	161.88
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2010	1	156.08	158.78
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2010	2	159.92	157.48
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2010	3	151.84	149.17
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2010	4	141.15	143.21
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2011	1	140.7	142.91
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2011	2	141.01	138.78
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2011	3	141.86	139.67
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2011	4	138.88	140.72
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2012	1	135.79	137.9
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2012	2	148.77	146.24
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2012	3	152.97	151.07
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2012	4	154.17	156.04
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2013	1	158.22	160.36
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2013	2	169.19	166.4
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2013	3	172.93	171.22
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2013	4	173.9	175.77
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2014	1	180.07	182.23
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2014	2	183.86	180.85
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2014	3	184.27	182.87
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2014	4	185.48	187.31
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2015	1	189.03	191.03
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2015	2	198.22	195.08
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2015	3	200.22	198.88
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2015	4	199.71	201.65
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2016	1	202.7	204.58
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2016	2	212.97	209.8
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2016	3	215.69	214.3
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2016	4	216.77	218.85
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2017	1	220.7	222.43
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2017	2	229.7	226.57
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2017	3	231.31	229.95
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2017	4	231.95	234.12
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2018	1	239.4	240.7
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2018	2	247.82	245
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2018	3	252.31	251.07
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2018	4	251.11	253.09
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2019	1	254.64	255.6
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2019	2	262.82	260.3
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2019	3	264.54	263.58
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2019	4	268.62	270.4
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2020	1	274.06	274.74
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2020	2	279.63	277.23
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2020	3	289	288.07
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2020	4	298.26	300.33
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2021	1	311.29	311.88
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2021	2	327.43	324.42
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2021	3	346.39	345.25
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2021	4	361.56	364.7
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2022	1	383.01	383.59
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2022	2	408.96	404.57
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2022	3	402.36	401
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2022	4	399	403.2
12420	"Austin-Round Rock-Georgetown, TX"	1991	1	100	100
12420	"Austin-Round Rock-Georgetown, TX"	1991	2	102.05	101.77
12420	"Austin-Round Rock-Georgetown, TX"	1991	3	101.99	102.02
12420	"Austin-Round Rock-Georgetown, TX"	1991	4	103.92	103.69
12420	"Austin-Round Rock-Georgetown, TX"	1992	1	106.79	106.81
